1
496.9881,403.1231,41.0000,43.0000
496.1676,389.7046,42.3104,44.3743
498.3857,379.9789,42.3104,44.3743
498.5196,372.9779,41.0188,43.0197
500.0084,370.4966,41.0188,43.0197
499.5121,369.6696,41.0188,43.0197
501.9578,370.4916,39.7667,41.7066
502.4389,375.4630,39.7667,41.7066
504.8444,383.3211,39.7667,41.7066
505.0048,393.1036,39.7667,41.7066
511.2652,408.6344,41.0377,43.0395
511.0997,427.3353,41.0377,43.0395
512.5891,422.2050,41.0377,43.0395
514.7468,398.1825,42.3492,44.4150
511.8434,372.3941,42.3492,44.4150
510.9895,354.1203,42.3492,44.4150
512.8745,341.9680,43.7027,45.8345
513.7557,325.5775,43.7027,45.8345
513.2336,315.5043,45.0994,47.2994
508.6867,308.0474,45.0994,47.2994
512.8307,302.7675,43.7228,45.8556
514.7323,302.2331,42.3881,44.4558
515.2083,303.0826,41.0942,43.0988
514.7111,305.2369,41.0942,43.0988
515.1726,315.0095,39.8398,41.7832
514.0480,325.7740,39.8398,41.7832
514.2147,339.7267,41.1131,43.1186
514.3804,355.4775,41.1131,43.1186
514.5463,375.5392,41.1131,43.1186
517.3648,400.5747,41.1131,43.1186
516.8674,427.9315,41.1131,43.1186
520.0176,434.0661,41.1131,43.1186
521.8057,408.6938,39.8581,41.8024
523.2523,389.8875,39.8581,41.8024
523.0916,372.3671,39.8581,41.8024
527.4375,360.2867,41.1319,43.1384
531.5844,347.1826,41.1319,43.1384
533.7050,339.0497,39.8764,41.8216
537.0475,332.4515,38.6591,40.5450
538.1388,329.8011,38.6591,40.5450
540.7891,329.6452,38.6591,40.5450
544.3749,333.5428,38.6591,40.5450
549.5255,339.5987,39.8947,41.8408
550.6577,347.7787,41.1697,43.1780
552.8160,360.8949,41.1697,43.1780
555.3065,379.3239,41.1697,43.1780
560.7916,396.7309,42.4855,44.5580
559.5922,377.0275,42.4855,44.5580
549.4467,349.0949,41.1886,43.1978
544.2617,328.6591,39.9313,41.8792
536.3771,306.8946,41.2075,43.2177
530.5251,287.7789,39.9497,41.8984
522.6309,272.4737,39.9497,41.8984
517.9241,261.6746,38.7302,40.6195
510.8955,250.8976,38.7302,40.6195
505.1224,244.1571,39.9680,41.9177
496.5858,239.4577,41.2454,43.2573
487.1049,238.9587,41.2454,43.2573
480.2853,242.4517,41.2454,43.2573
472.4677,248.6060,41.2454,43.2573
464.3174,258.7523,41.2454,43.2573
457.1714,270.2032,42.5636,44.6399
447.7372,286.4831,43.9239,46.0665
438.7099,305.7631,45.3277,47.5388
396.4911,331.5087,46.7764,49.0582
394.0459,330.9134,48.2714,50.6261
2
0
0
0
0
1
401.0993,341.6577,45.0500,45.4934
400.5646,341.8360,45.0500,45.4934
399.6664,343.4260,46.4898,46.9473
400.9468,347.2741,47.9756,48.4478
392.3784,361.8696,46.5111,46.9689
390.6960,374.5475,45.0914,45.5352
390.1355,392.5471,43.7149,44.1452
388.9002,414.4940,42.3805,42.7976
384.6845,441.4719,41.0868,41.4912
387.4248,464.0500,39.8326,40.2247
390.7119,449.6927,38.6167,38.9968
392.0869,428.7615,38.6167,38.9968
394.9680,415.1479,37.4380,37.8064
394.2064,399.8763,36.2952,36.6524
393.7756,388.5321,36.2952,36.6524
393.6320,380.0599,36.2952,36.6524
394.3499,377.6187,36.2952,36.6524
397.6323,375.7370,35.1872,35.5336
395.2458,376.4186,34.1131,34.4489
401.0493,380.8724,34.1131,34.4489
400.6391,387.2051,35.2034,35.5499
401.3355,396.2581,35.2034,35.5499
401.7479,411.9855,36.3285,36.6860
402.1735,427.6407,37.4895,37.8585
405.2824,447.0592,38.6877,39.0685
407.2505,464.0332,37.5068,37.8759
412.4231,441.6108,36.3619,36.7197
417.4582,420.7509,36.3619,36.7197
425.6526,399.0166,37.5240,37.8933
432.6302,382.2408,37.5240,37.8933
438.1232,368.1372,37.5240,37.8933
439.4535,359.0695,38.7232,39.1044
